Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,CDDIP,COP,CPIF,CIOF,SCCP,FCCP,Orchestrator
Acme-Recycling-maven,CommentRecyclerController.save,4,0.571429,0.428571,0.600000,0.400000,0.388889,0.142857,0.454545,0.917031,1.206030,0.274194,0.165698,0
Acme-Recycling-maven,CommentRecyclerController.save,6,0.000000,1.000000,1.000000,0.000000,0.166667,0.000000,0.136364,1.375546,0.844221,0.000000,0.087209,1
Acme-Recycling-maven,LessonBuyerController.save,2,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.157895,0.631579,0.645161,0.000000,0.045802,0
Acme-Recycling-maven,LessonBuyerController.save,0,0.200000,0.800000,0.857143,0.142857,0.416667,0.400000,0.368421,1.105263,0.903226,0.760504,0.709924,0
Acme-Recycling-maven,LessonBuyerController.save,6,0.500000,0.500000,0.666667,0.333333,0.333333,0.250000,0.473684,1.263158,1.451613,0.239496,0.229008,1
Acme-Recycling-maven,FinderBuyerController.listByKeywordPriceDate,0,0.333333,0.666667,0.727273,0.272727,0.428571,0.500000,0.366667,1.263158,0.970588,0.762864,0.785479,1
Acme-Recycling-maven,FinderBuyerController.listByKeywordPriceDate,2,0.500000,0.500000,0.529412,0.470588,0.428571,0.166667,0.566667,0.947368,1.500000,0.237136,0.145215,0
Acme-Recycling-maven,FinderBuyerController.listByKeywordPriceDate,5,0.000000,1.000000,1.000000,0.000000,0.142857,0.000000,0.066667,0.789474,0.529412,0.000000,0.033003,0
Acme-Recycling-maven,ProfileRecyclerController.saveAgent,0,0.750000,0.250000,0.545455,0.454545,0.380952,0.625000,0.511628,0.812500,1.486487,0.739278,0.759300,0
Acme-Recycling-maven,ProfileRecyclerController.saveAgent,6,0.800000,0.200000,0.333333,0.666667,0.476190,0.700000,0.418605,0.437500,0.972973,0.241535,0.166302,1
Acme-Recycling-maven,ProfileRecyclerController.saveAgent,4,0.666667,0.333333,0.333333,0.666667,0.142857,1.000000,0.069767,1.750000,0.540541,0.019187,0.021882,0
Acme-Recycling-maven,CourseBuyerController.save,0,0.125000,0.875000,0.909091,0.090909,0.228571,0.250000,0.224490,1.568715,0.991416,0.395604,0.524648,0
Acme-Recycling-maven,CourseBuyerController.save,6,0.428571,0.571429,0.560000,0.440000,0.400000,0.214286,0.510204,0.668715,1.287554,0.516484,0.299296,0
Acme-Recycling-maven,CourseBuyerController.save,2,0.153846,0.846154,0.846154,0.153846,0.371429,0.307692,0.265306,0.762570,0.721030,0.087912,0.151408,1
Acme-Recycling-maven,RecyclerController.saveRecycler,6,0.800000,0.200000,0.333333,0.666667,0.476190,0.700000,0.418605,0.437500,0.972973,0.240855,0.164502,1
Acme-Recycling-maven,RecyclerController.saveRecycler,4,0.666667,0.333333,0.333333,0.666667,0.142857,1.000000,0.069767,1.750000,0.540541,0.019133,0.021645,0
Acme-Recycling-maven,RecyclerController.saveRecycler,0,0.750000,0.250000,0.545455,0.454545,0.380952,0.625000,0.511628,0.812500,1.486487,0.740011,0.761905,0
Acme-Recycling-maven,ProfileBuyerController.saveAgent,0,0.666667,0.333333,0.565217,0.434783,0.428571,0.666667,0.511111,0.789474,1.232143,0.847249,0.810526,0
Acme-Recycling-maven,ProfileBuyerController.saveAgent,2,0.833333,0.166667,0.375000,0.625000,0.285714,0.500000,0.355556,1.368421,1.285714,0.085437,0.067368,1
Acme-Recycling-maven,ProfileBuyerController.saveAgent,6,0.666667,0.333333,0.333333,0.666667,0.285714,0.833333,0.133333,0.842105,0.482143,0.067314,0.071579,0
Acme-Recycling-maven,IncidenceRecyclerController.save,0,0.800000,0.200000,0.625000,0.375000,0.526316,0.200000,0.800000,1.312500,1.959184,0.916251,0.864826,0
Acme-Recycling-maven,IncidenceRecyclerController.save,6,0.250000,0.750000,0.777778,0.222222,0.421053,0.750000,0.180000,1.687500,0.551020,0.083749,0.104651,1
Acme-Recycling-maven,IncidenceRecyclerController.save,5,0.000000,1.000000,1.000000,0.000000,0.052632,1.000000,0.020000,0.000000,0.489796,0.000000,0.005814,0
Acme-Recycling-maven,IncidenceManagerController.edit,0,0.833333,0.166667,0.666667,0.333333,0.545455,0.000000,0.846154,1.125000,2.129032,1.000000,0.885077,0
Acme-Recycling-maven,IncidenceManagerController.edit,6,0.000000,1.000000,1.000000,0.000000,0.363636,0.750000,0.128205,1.875000,0.483871,0.000000,0.089194,1
Acme-Recycling-maven,IncidenceManagerController.edit,5,0.000000,1.000000,1.000000,0.000000,0.090909,1.000000,0.025641,0.000000,0.387097,0.000000,0.006861,0
Acme-Recycling-maven,BuyerController.saveBuyer,0,0.666667,0.333333,0.565217,0.434783,0.428571,0.666667,0.511111,0.789474,1.232143,0.847249,0.810526,0
Acme-Recycling-maven,BuyerController.saveBuyer,2,0.833333,0.166667,0.375000,0.625000,0.285714,0.500000,0.355556,1.368421,1.285714,0.085437,0.067368,1
Acme-Recycling-maven,BuyerController.saveBuyer,6,0.666667,0.333333,0.333333,0.666667,0.285714,0.833333,0.133333,0.842105,0.482143,0.067314,0.071579,0
Acme-Recycling-maven,ItemRecyclerController.save,0,0.222222,0.777778,0.857143,0.142857,0.375000,0.444444,0.341463,0.724907,1.004348,0.325509,0.669951,0
Acme-Recycling-maven,ItemRecyclerController.save,6,0.727273,0.272727,0.391304,0.608696,0.458333,0.272727,0.560976,0.490706,1.350000,0.663537,0.258621,0
Acme-Recycling-maven,ItemRecyclerController.save,7,0.250000,0.750000,0.750000,0.250000,0.166667,1.000000,0.097561,1.784387,0.645652,0.010955,0.029557,1
Acme-Recycling-maven,RequestCarrierController.saveChangeStatus,0,0.857143,0.142857,0.697674,0.302326,0.538462,0.142857,0.860000,1.000000,2.174157,0.960912,0.911111,0
Acme-Recycling-maven,RequestCarrierController.saveChangeStatus,6,0.333333,0.666667,0.750000,0.250000,0.230769,0.666667,0.080000,1.000000,0.471910,0.039088,0.050370,0
Acme-Recycling-maven,RequestCarrierController.saveChangeStatus,5,0.000000,1.000000,1.000000,0.000000,0.230769,1.000000,0.060000,1.000000,0.353933,0.000000,0.017778,1
Acme-Recycling-maven,RequestManagerController.save,5,0.000000,1.000000,1.000000,0.000000,0.093750,1.000000,0.041096,0.750000,0.585366,0.000000,0.014388,1
Acme-Recycling-maven,RequestManagerController.save,0,0.562500,0.437500,0.714286,0.285714,0.500000,0.125000,0.767123,0.750000,2.048780,0.957341,0.880096,0
Acme-Recycling-maven,RequestManagerController.save,3,0.100000,0.900000,0.900000,0.100000,0.312500,0.400000,0.136986,1.750000,0.585366,0.006944,0.043165,0
Acme-Recycling-maven,RequestManagerController.save,6,0.333333,0.666667,0.750000,0.250000,0.093750,0.666667,0.054795,0.750000,0.780488,0.035714,0.040767,0
Acme-Rendezvous-maven,CategoryAdministratorController.create,2,0.000000,1.000000,1.000000,0.000000,0.500000,0.000000,0.400000,3.000000,0.750000,0.000000,0.857143,0
Acme-Rendezvous-maven,CategoryAdministratorController.create,1,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.200000,0.000000,0.750000,0.000000,0.047619,1
Acme-Rendezvous-maven,CategoryAdministratorController.create,3,1.000000,0.000000,0.000000,1.000000,0.250000,0.000000,0.400000,0.000000,1.500000,1.000000,0.000000,0
Acme-Rendezvous-maven,ManagerController.createManager,0,1.000000,0.000000,0.000000,1.000000,0.400000,1.000000,0.400000,1.500000,1.000000,0.082192,0.000000,0
Acme-Rendezvous-maven,ManagerController.createManager,3,1.000000,0.000000,0.000000,1.000000,0.200000,1.000000,0.200000,0.000000,1.000000,0.164384,0.000000,1
Acme-Rendezvous-maven,ManagerController.createManager,2,1.000000,0.000000,0.000000,1.000000,0.400000,0.500000,0.400000,1.500000,1.000000,0.753425,0.000000,0
Acme-Rendezvous-maven,CategoryAdministratorController.save,3,0.428571,0.571429,0.545455,0.454545,0.437500,0.142857,0.500000,1.500000,1.233645,0.616438,0.225806,0
Acme-Rendezvous-maven,CategoryAdministratorController.save,2,0.125000,0.875000,0.900000,0.100000,0.500000,0.250000,0.454545,1.500000,0.981308,0.383562,0.717742,0
Acme-Rendezvous-maven,CategoryAdministratorController.save,1,0.000000,1.000000,1.000000,0.000000,0.062500,0.000000,0.045455,0.000000,0.785047,0.000000,0.008065,1
Acme-Rendezvous-maven,CategoryAdministratorController.delete,2,0.200000,0.800000,0.857143,0.142857,0.500000,0.400000,0.388889,1.500000,0.857143,0.378378,0.551020,0
Acme-Rendezvous-maven,CategoryAdministratorController.delete,1,0.000000,1.000000,1.000000,0.000000,0.100000,0.000000,0.055556,0.000000,0.612245,0.000000,0.010204,0
Acme-Rendezvous-maven,CategoryAdministratorController.delete,3,0.750000,0.250000,0.500000,0.500000,0.400000,0.250000,0.555556,1.500000,1.530612,0.621622,0.377551,1
Acme-Rendezvous-maven,AdministratorController.save,2,0.444444,0.555556,0.714286,0.285714,0.500000,0.222222,0.608696,0.225000,1.312500,0.952586,0.703125,0
Acme-Rendezvous-maven,AdministratorController.save,0,0.285714,0.714286,0.714286,0.285714,0.388889,0.285714,0.304348,0.300000,0.843750,0.025862,0.234375,0
Acme-Rendezvous-maven,AdministratorController.save,1,0.500000,0.500000,0.500000,0.500000,0.111111,1.000000,0.086957,2.475000,0.843750,0.021552,0.007812,1
Acme-Rendezvous-maven,ManagerController.saveManager,2,0.363636,0.636364,0.714286,0.285714,0.423077,0.363636,0.482759,0.593068,1.166667,0.726974,0.604027,0
Acme-Rendezvous-maven,ManagerController.saveManager,0,0.416667,0.583333,0.583333,0.416667,0.461538,0.333333,0.413793,0.500642,0.916667,0.108553,0.228188,0
Acme-Rendezvous-maven,ManagerController.saveManager,3,0.666667,0.333333,0.333333,0.666667,0.115385,0.666667,0.103448,1.906290,0.916667,0.164474,0.093960,1
Acme-Rendezvous-maven,ServiceOfferedManagerController.save,3,0.444444,0.555556,0.600000,0.400000,0.428571,0.333333,0.434783,0.559322,1.038062,0.384615,0.410596,0
Acme-Rendezvous-maven,ServiceOfferedManagerController.save,0,0.000000,1.000000,1.000000,0.000000,0.095238,0.000000,0.086957,2.033898,0.934256,0.000000,0.026490,1
Acme-Rendezvous-maven,ServiceOfferedManagerController.save,2,0.300000,0.700000,0.727273,0.272727,0.476190,0.400000,0.478261,0.406780,1.027682,0.615385,0.516556,0
Acme-Rendezvous-maven,ServiceOfferedManagerController.delete,2,0.272727,0.727273,0.769231,0.230769,0.423077,0.363636,0.419355,0.826476,1.033113,0.620155,0.476636,0
Acme-Rendezvous-maven,ServiceOfferedManagerController.delete,3,0.416667,0.583333,0.666667,0.333333,0.461538,0.166667,0.483871,0.697674,1.092715,0.379845,0.457944,0
Acme-Rendezvous-maven,ServiceOfferedManagerController.delete,0,0.000000,1.000000,1.000000,0.000000,0.115385,0.333333,0.096774,1.475850,0.874172,0.000000,0.028037,1
Acme-Restaurante-maven,AlergenoAdministratorController.delete,2,0.500000,0.500000,0.666667,0.333333,0.400000,0.000000,0.333333,2.250000,0.900000,1.000000,0.266667,1
Acme-Restaurante-maven,AlergenoAdministratorController.delete,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.555556,0.750000,1.500000,0.000000,0.633333,0
Acme-Restaurante-maven,AlergenoAdministratorController.delete,1,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.111111,0.000000,0.600000,0.000000,0.066667,0
Acme-Restaurante-maven,AlergenoAdministratorController.create,0,0.000000,1.000000,1.000000,0.000000,0.500000,0.000000,0.666667,3.000000,1.500000,0.000000,0.850000,0
Acme-Restaurante-maven,AlergenoAdministratorController.create,1,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.166667,0.000000,0.750000,0.000000,0.100000,1
Acme-Restaurante-maven,AlergenoAdministratorController.create,2,1.000000,0.000000,0.000000,1.000000,0.250000,0.000000,0.166667,0.000000,0.750000,1.000000,0.000000,0
Acme-Restaurante-maven,ActorController.save,4,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.142857,0.000000,0.750000,0.000000,0.142857,0
Acme-Restaurante-maven,ActorController.save,0,1.000000,0.000000,0.000000,1.000000,0.400000,0.500000,0.571429,1.500000,1.500000,0.900356,0.000000,0
Acme-Restaurante-maven,ActorController.save,3,1.000000,0.000000,0.000000,1.000000,0.400000,1.000000,0.285714,1.500000,0.750000,0.099644,0.000000,1
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.create,0,0.000000,1.000000,1.000000,0.000000,0.444444,0.250000,0.578947,1.200000,1.320000,0.000000,0.759615,1
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.create,6,1.000000,0.000000,0.200000,0.800000,0.222222,0.500000,0.263158,0.720000,1.200000,0.618182,0.057692,0
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.create,2,0.333333,0.666667,0.666667,0.333333,0.333333,0.333333,0.157895,1.080000,0.480000,0.381818,0.134615,0
Acme-Restaurante-maven,AlergenoAdministratorController.saveEdit,0,0.000000,1.000000,1.000000,0.000000,0.500000,0.250000,0.615385,1.000000,1.333333,0.000000,0.772727,1
Acme-Restaurante-maven,AlergenoAdministratorController.saveEdit,1,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.153846,1.000000,0.666667,0.000000,0.090909,0
Acme-Restaurante-maven,AlergenoAdministratorController.saveEdit,2,1.000000,0.000000,0.333333,0.666667,0.250000,0.000000,0.230769,1.000000,1.000000,1.000000,0.090909,0
Acme-Restaurante-maven,MensajeController.create,0,0.200000,0.800000,0.875000,0.125000,0.500000,0.200000,0.571429,1.490683,1.255814,0.746479,0.586466,0
Acme-Restaurante-maven,MensajeController.create,3,0.222222,0.777778,0.636364,0.363636,0.450000,0.111111,0.392857,1.509317,0.959302,0.253521,0.360902,0
Acme-Restaurante-maven,MensajeController.create,4,0.000000,1.000000,1.000000,0.000000,0.050000,1.000000,0.035714,0.000000,0.784884,0.000000,0.007519,1
Acme-Restaurante-maven,BuscadorClienteController.save,2,0.000000,1.000000,1.000000,0.000000,0.090909,0.000000,0.068966,0.870968,0.810811,0.000000,0.076923,0
Acme-Restaurante-maven,BuscadorClienteController.save,4,0.300000,0.700000,0.769231,0.230769,0.454545,0.200000,0.448276,1.064516,1.054054,0.129032,0.160256,0
Acme-Restaurante-maven,BuscadorClienteController.save,0,0.200000,0.800000,0.857143,0.142857,0.454545,0.300000,0.482759,1.064516,1.135135,0.870968,0.730769,1
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.delete,6,0.461538,0.538462,0.727273,0.272727,0.500000,0.076923,0.468085,0.642857,1.037736,0.530435,0.382609,0
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.delete,0,0.100000,0.900000,0.954545,0.045455,0.384615,0.600000,0.468085,1.071429,1.349056,0.469565,0.495652,0
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.delete,2,0.000000,1.000000,1.000000,0.000000,0.115385,0.000000,0.063830,1.285714,0.613208,0.000000,0.091304,1
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.edit,6,0.642857,0.357143,0.538462,0.461538,0.411765,0.142857,0.419355,0.496622,1.073395,0.529703,0.261745,1
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.edit,0,0.083333,0.916667,0.964286,0.035714,0.352941,0.583333,0.451613,0.922297,1.348624,0.262376,0.546980,0
Acme-Restaurante-maven,LineaPlatoOfertaRestauranteController.edit,2,0.250000,0.750000,0.750000,0.250000,0.235294,0.375000,0.129032,1.581081,0.577982,0.207921,0.140940,0
Acme-Restaurante-maven,OfertaRestauranteController.delete,6,0.375000,0.625000,0.760000,0.240000,0.516129,0.125000,0.403226,0.717391,0.868726,0.504132,0.346278,0
Acme-Restaurante-maven,OfertaRestauranteController.delete,0,0.166667,0.833333,0.941176,0.058824,0.387097,0.416667,0.548387,0.847826,1.575290,0.495868,0.559871,0
Acme-Restaurante-maven,OfertaRestauranteController.delete,2,0.000000,1.000000,1.000000,0.000000,0.096774,0.000000,0.048387,1.434783,0.555985,0.000000,0.067961,1
Acme-Restaurante-maven,BuscadorClienteController.create,0,0.312500,0.687500,0.791667,0.208333,0.484848,0.437500,0.533333,1.037791,1.194690,0.869767,0.722222,0
Acme-Restaurante-maven,BuscadorClienteController.create,4,0.466667,0.533333,0.631579,0.368421,0.454545,0.333333,0.422222,1.046512,1.008850,0.130233,0.146465,0
Acme-Restaurante-maven,BuscadorClienteController.create,2,0.000000,1.000000,1.000000,0.000000,0.060606,0.000000,0.044444,0.915698,0.796460,0.000000,0.070707,1
Acme-Restaurante-maven,PlatosRestauranteController.delete,2,0.125000,0.875000,0.818182,0.181818,0.250000,0.125000,0.183333,1.670886,0.755725,0.194631,0.203390,1
Acme-Restaurante-maven,PlatosRestauranteController.delete,0,0.166667,0.833333,0.931035,0.068966,0.375000,0.500000,0.483333,0.797468,1.328244,0.395973,0.501695,0
Acme-Restaurante-maven,PlatosRestauranteController.delete,6,0.500000,0.500000,0.700000,0.300000,0.375000,0.083333,0.333333,0.531646,0.916031,0.409396,0.261017,0
Acme-Restaurante-maven,ReservaClienteController.confirm,6,0.000000,1.000000,1.000000,0.000000,0.157895,0.000000,0.111111,0.727273,0.818432,0.000000,0.123077,0
Acme-Restaurante-maven,ReservaClienteController.confirm,3,0.700000,0.300000,0.307692,0.692308,0.263158,0.500000,0.206349,0.727273,0.911967,0.234694,0.138462,0
Acme-Restaurante-maven,ReservaClienteController.confirm,0,0.352941,0.647059,0.763158,0.236842,0.447368,0.352941,0.603175,0.909091,1.568088,0.765306,0.534615,1
Acme-Restaurante-maven,ReservaClienteController.confirm,2,0.000000,1.000000,1.000000,0.000000,0.131579,0.200000,0.079365,1.636364,0.701513,0.000000,0.134615,0
Acme-Rookie-mave,AdministratorController.computeAuditScores,0,0.000000,1.000000,1.000000,0.000000,0.300000,0.000000,0.250000,1.333333,0.888889,0.000000,0.224138,0
Acme-Rookie-mave,AdministratorController.computeAuditScores,1,0.000000,1.000000,1.000000,0.000000,0.100000,0.000000,0.083333,0.000000,0.888889,0.000000,0.068966,0
Acme-Rookie-mave,AdministratorController.computeAuditScores,2,0.500000,0.500000,0.666667,0.333333,0.400000,0.000000,0.500000,1.333333,1.333333,1.000000,0.465517,0
Acme-Rookie-mave,AdministratorController.computeAuditScores,3,0.000000,1.000000,1.000000,0.000000,0.200000,0.500000,0.166667,1.333333,0.888889,0.000000,0.206897,1
Acme-Rookie-mave,AuditAuditorController.create,2,0.500000,0.500000,0.500000,0.500000,0.285714,0.500000,0.250000,1.846154,0.857143,0.533333,0.441176,1
Acme-Rookie-mave,AuditAuditorController.create,0,0.000000,1.000000,1.000000,0.000000,0.428571,0.333333,0.375000,0.692308,0.857143,0.000000,0.382353,0
Acme-Rookie-mave,AuditAuditorController.create,3,0.500000,0.500000,0.333333,0.666667,0.285714,0.000000,0.375000,0.461538,1.285714,0.466667,0.088235,0
Acme-Rookie-mave,SponsorshipProviderController.create,2,0.333333,0.666667,0.666667,0.333333,0.300000,0.333333,0.250000,1.241379,0.857143,0.603774,0.526316,0
Acme-Rookie-mave,SponsorshipProviderController.create,4,0.500000,0.500000,0.500000,0.500000,0.400000,0.250000,0.500000,0.827586,1.285714,0.396226,0.192982,1
Acme-Rookie-mave,SponsorshipProviderController.create,0,0.000000,1.000000,1.000000,0.000000,0.300000,0.333333,0.250000,0.931034,0.857143,0.000000,0.210526,0
Acme-Rookie-mave,NuevaEntidadXXXCompanyController.save,0,0.000000,1.000000,1.000000,0.000000,0.500000,0.333333,0.352941,0.692308,0.666667,0.000000,0.352113,1
Acme-Rookie-mave,NuevaEntidadXXXCompanyController.save,3,0.500000,0.500000,0.625000,0.375000,0.333333,0.000000,0.470588,1.153846,1.333333,1.000000,0.295775,0
Acme-Rookie-mave,NuevaEntidadXXXCompanyController.save,2,0.000000,1.000000,1.000000,0.000000,0.166667,0.000000,0.176471,1.153846,1.000000,0.000000,0.309859,0
Acme-Rookie-mave,PositionDataRookieController.delete,0,0.000000,1.000000,1.000000,0.000000,0.470588,0.125000,0.409091,0.613636,0.859873,0.000000,0.382979,1
Acme-Rookie-mave,PositionDataRookieController.delete,6,0.000000,1.000000,1.000000,0.000000,0.235294,0.000000,0.181818,1.431818,0.764331,0.000000,0.255319,0
Acme-Rookie-mave,PositionDataRookieController.delete,5,0.200000,0.800000,0.888889,0.111111,0.294118,0.000000,0.409091,0.954545,1.375796,1.000000,0.351064,0
Acme-Rookie-mave,NotificationController.save,0,0.000000,1.000000,1.000000,0.000000,0.363636,0.750000,0.357143,0.750000,0.978261,0.000000,0.555556,0
Acme-Rookie-mave,NotificationController.save,9,0.666667,0.333333,0.500000,0.500000,0.272727,0.000000,0.285714,0.750000,1.043478,0.558140,0.111111,0
Acme-Rookie-mave,NotificationController.save,1,0.500000,0.500000,0.400000,0.600000,0.363636,0.000000,0.357143,1.500000,0.978261,0.441860,0.194444,1
